order_id,customer_id,date,city,channel,product,quantity,unit_price,promo_code,distance_km,delay_min,rating,comment,is_bad_review
O000055,C0400,2025-09-24 17:24:00,lyon,a pp,Sandwich,1,524,,1.7820734484408942,11.7,3/5,Super sandwich ! Rapide et délicieux 😍,0
O002363,C0260,2025-09-13 10:21:00,TOULOUSE,store, latte,1,3.87,,0.0,9.1,5,,0
O001288,C0168,2025-12-03 18:39:00,MARSEILLE,app ,cookie,3,141,,1.9663261675449708,25.3,5,,0
O001668,C0060,2025/10/01,llile,Web,Latte,3,3.78,,1.9293408203002835,31.1,4,"Accueil top, commande nickel.",0
O002587,C0360,2025-09-27 18:19:00,PARIS,app , tea,1,2.22,,0.9859913489311272,24.3,1,"Trop long, 24 min d'attente, inadmissible. !!!",1
O002155,C0216,2025-12-18 20:58:00,paris, web,Cookie,1,1.71,,1.9998393324554082,9.9,5,,0
O001702,C0371,12/12/2025 18:18,  Lyon  , app,AMERICANO,1,2.44,,46.02207027073834,97.6,1,"Horrible expérience, remboursement ?",1
O001246,C0029,12-01-26 18h56,  Toulouse  ,web,Americano,1,2.28,,2.8929391303745153,18.0,4,"Parfait, rien à dire.",0
O000114,C0189,2025-09-19 17:59:00,LYON, web,Espresso,3,1.85,,1.9491190124116184,18.5,5,"Très bon, je recommanderai 👍",0
O002807,C0238,2025-10-13 14:09:00,paris,Store,latte,3,3.94,,0.0,9.4,4,"Livraison rapide, produit conforme.",0
O000988,C0409,2025/12/14, Paris,  app  ,latte,1,3.61,,1.4391729295794693,10.6,3,,0
O000502,C0247,12/10/2025 12:31 PM,paris,  app  ,sanwdich ,1,5.3,,2.799768406455288,-26.2,5,"Très bon, je recommanderai 👍",0
O002892,C0082,2025-10-03 08:05:00,NANTES,APP,latte,1,370,,2.030912317612051,8.8,5,,0
O001010,C0401,2025-12-15 09:12:00,apris,  app  , cookie,1,207,,1.21254520495518,5.0,2,Déçue… cookie froid et pas bon 😡,1
O001199,C0131,19/10/2025 13:37, Marseille,web ,cappuccino,1,348,HAPPYHOUR,1.9056690177311468,26.7,4,"Livraison rapide, produit conforme.",0
O001395,C0371,23-10-25 10h10,Lyon ,app, espresso,1,,VIP,3.0600513210830598,24.0,2,,1
O000590,C0376,2025/09/23, Lyon,web ,  cookie  ,1,2.02€,,2.2444589424959656,20.5,1,"Commande incorrecte, vraiment nul.",1
O000769,C0063,2025-11-04 14:47:00, Paris,app,americano,1,"2,30",,4.118445573558957,20.9,4,"Livraison  rapide,  produit  conforme.  !!!",0
O000018,C0057,2025-09-23 09:18:00,Bordeaux,APP,Cappuccino,0,"3,13",,1.8252335530895158,23.3,5,"j'adore ce café, merci ! ☕",0
O001043,C0047,2025-12-04 09:45:00,Toulouse,store,cappuccino,1,3.27,,0.0,13.6,3/5,"Livraison rapide, produit conforme.",0
O001448,C0142,08-12-25 10h06,LYON,store ,tea,2,2.78,,0.0,6.4,,,0
O002464,C0436,21/11/2025 09:54,Paris ,web,Americano,2,"2,52",,2.2732284472291364,13.1,4,"Accueil top, commande nickel.",0
O000286,C0443,2025-11-01 12:31:00, Lille,store ,cappuccino,1,"3,22",WELCOME10,0.0,15.9,4,"Livraison rapide, produit conforme.",0
O002639,C0127,2026-01-09 18:19:00,,WEB,cookie ,1,1.91,WELCOME10,2.1402507038812604,14.6,2,"service  catastrophique,  je  ne  reviendrai  pas.",1
O000429,C0338,2025-09-03 12:38:00,Paris,App,  ltate  ,1,3.2,HAPPYHOUR,,28.0,4/5,Super latte ! Rapide et délicieux 😍 !!!,0
O001329,C0310,23-11-25 19h29,paris,store , sandwich,1,5.45,,0.0,16.1,4,"Accueil top, commande nickel.",0
O001949,C0066,2025-10-31 20:35:00,Paris ,Web,Tea,3,2.18€,HAPPYHOUR,2.3096288004452163,4.8,4,super tea ! rapide et délicieux 😍 !!!,0
O000670,C0214,01/12/2025 19:01,Nice,app, mocha,2,"4,24",,4.128525242090878,24.0,4,"Parfait, rien à dire. !!!",0
O000032,C0218,2026-01-04 17:31:00,bordeaux,App,Tea,2,2.87,,1.7597787621285832,6.7,5/5,Super tea ! Rapide et délicieux 😍,0
O001342,C0064,2025-10-05 14:58:00,  Marseille  ,web, latte,1,3.16,,3.4778010797603236,21.0,4,"Parfait, rien à dire.",0
O000723,C0186,03/09/2025 13:46,  Touluose  ,app ,Mocha,2,3.99,STUDENT,5.762947438441729,31.3,5,"Livraison rapide, produit conforme.",0
O000952,C0384,2025/11/10,paris,app,BROWNIE,4,1.82,,1.5993197426096522,18.1,5,"Accueil top, commande nickel.",0
O001915,C0426,2025-10-17 13:19:00,Bordeaux ,app ,americano ,2,2.48,,2.9239455143783313,25.9,2/5,"Trop long, 26 min d'attente, inadmissible.",1
O002294,C0105,29/09/2025 13:08,paris,STORE,TEA,1,2.34,,0.0,12.4,3,,0
O000215,C0297,02/09/2025 13:45,Paris ,  app  ,sandwich ,3,5.56,HAPPYHOUR,0.5199989375641154,21.2,5,Super sandwich ! Rapide et délicieux 😍,0
O000990,C0048,06/10/2025 18:04,Lille ,STORE, americano,4,2.08,STUDENT,0.0,17.7,2,"Trop long, 18 min d'attente, inadmissible. !!!",1
O001165,C0350,2025-11-02 13:22:00,PRAIS,  app  ,Latte,1,4.03,,0.28765218010137006,17.1,5,"Très bon, je recommanderai 👍",0
O002793,C0386,17/11/2025 17:04,yLon,  store  ,cappuccino,1,3.61,STUDENT,0.0,4.9,4,"Livraison rapide, produit conforme.",0
O002006,C0053,2025-11-19 18:14:00,PARIS,store ,Brownie,1,"2,77",,0.0,19.0,3,,0
O000327,C0222,06/01/2026 13:02, Lyon,  web  ,brownie,1,2.66€,,9.686706493713654,35.4,5,"Livraison rapide, produit conforme.",0
O000561,C0328,2025-11-08 20:59:00,Nantes , web,cappuccino,1,3.17,HAPPYHOUR,2.747976901074735,11.4,,"Livraison rapide, produit conforme.",0
O001384,C0115,2025-12-10 17:14:00,  Bordeaux  ,sotre ,sandwich,2,5.64,VIP,,9.6,5,"Parfait, rien à dire.",0
O001725,C0433,2025-12-26 10:32:00,Lille,app ,SANDWICH,1,5.08,,2.6691011947285888,18.5,3,"Livraison rapide, produit conforme.",0
O001087,C0262,2026-01-13 18:25:00,LYON,,  cookie  ,1,1.5,,0.0,6.9,3,"Accueil top, commande nickel.",0
O002684,C0355,2025-11-11 18:44:00,paris,app ,SANDWICH,1,4.93,VIP,2.032364193595419,22.3,3,"Accueil top, commande nickel.",0
O000342,C0391,2025-11-18 18:58:00,, app,tea,4,"2,27",,4.27330173047828,23.7,5,,0
O001654,C0279,2025-09-10 12:05:00,Marseille,  web  ,,1,2.22,,4.09074972101372,19.3,5,"J'adore ce café, merci ! ☕",0
O000148,C0257,2025-12-05 19:37:00, Paris,web,espresso ,1,2.08,,1.5353808785562988,18.2,4,,0
O002340,C0109,25/11/2025 13:39,Paris,App,cookie,1,1.78,,5.3487114537903,25.7,5,,0
O002413,C0266,2025/10/18,Paris,App,cookie ,2,1.97€,,4.10258134385831,18.0,3,"Accueil top, commande nickel.",0
O001108,C0099,15-12-25 14h06,  Toulouse  ,app,Brownie,1,2.42€,,4.306248966252403,20.0,3,"Parfait, rien à dire.",0
O000849,C0295,2025-09-23 10:55:00, Lyon,  pap  , mocha,1,4.02,VIP,0.292381587270144,15.2,4,"Très bon, je recommanderai 👍",0
O000967,C0349,28-12-25 13h20,Lille,sotre,cookie ,3,1.56,,0.0,18.5,5,Super cookie ! Rapide et délicieux 😍,0
O001073,C0292,2026-01-03 13:14:00,  Paris  ,app,  mohca  ,1,4.44€,,4.902737091174258,22.4,4,"J'adore ce café, merci ! ☕",0
O002465,C0380,2025-09-01 18:02:00,Nice,  web  ,Latte,2,4.03,STUDENT,2.4392659802897496,17.6,,"Très bon, je recommanderai 👍",0
O001906,C0345,2025-11-04 17:40:00,Lyon,Web, cappuccino,2,3.64,HAPPYHOUR,0.8753218770547926,15.6,1,"Pas bon, trop sucré / trop amer.",1
O000156,C0353,2026-01-12 19:32:00,Nantes,app,sandwich,1,5.05€,,25.074962459020515,65.4,1,"Trop long, 65 min d'attente, inadmissible.",1
O000666,C0170,2025-11-16 13:28:00,Lille,  store  ,americano,2,"2,45",,0.0,13.5,5,,0
O000662,C0289,09-09-25 12h06,LILLE, web,Espresso,2,2.21,,3.65629041440472,30.3,3/5,Super espresso ! Rapide et délicieux 😍,0
O001003,C0437,2025/10/22,Paris,app,tea,1,261,STUDENT,40.437589165857325,87.2,4,"J'adore ce café, merci ! ☕",0
O002342,C0435,12-10-25 19h29,paris,STORE,latte,0,4.16,HAPPYHOUR,0.0,10.8,4,,0
O001448,C0302,03/10/2025 08:09,Paris ,  store  ,LATTE,1,"3,94",,0.0,0.0,5,"Accueil top, commande nickel.",0
O000177,C0083,26/09/2025 17:08,Marseille,SOTRE,cookie,1,1.81,STUDENT,0.0,-11.1,4/5,"Très bon, je recommanderai 👍",0
O002655,C0255,2025-09-12 20:39:00,  Lyon  , app,LATTE,1,4.10€,,3.8037208932501447,16.4,1,"Pas bon, trop sucré / trop amer.",1
O001880,C0179,11/01/2025 12:59 PM,  Parsi  ,APP,  espresso  ,1,1.94,HAPPYHOUR,2.6962807973807643,23.5,5,"Livraison rapide, produit conforme.",0
O001525,C0020,2025-09-24 19:45:00,lille,,LATTE,0,4.12,WELCOME10,,21.1,5,,0
O002818,C0133,01/11/2025 17:41,Lyon , app,cookie,1,1.35,,1.0741459448507769,6.3,4,"Parfait, rien à dire.",0
O001204,C0134,16-10-25 13h59,  Pari s ,app ,Latte,1,3.51,,,21.5,5,"Parfait, rien à dire.",0
O000025,C0086,2025-10-02 09:54:00,Paris ,app,espresso ,3,"2,10",,7.250653384254018,16.8,4,,0
O002811,C0032,2025-11-23 12:18:00,Bordeaux,web ,sandwich,1,5.48,,,22.6,5,"Très  bon,  je  recommanderai  👍",0
O002810,C0447,2026-01-11 13:54:00,,,LATTE,1,4.14,,,21.4,2,,1
O002078,C0068,2025/12/06,  iNce  ,app,brownie,1,"2,18",,3.256349413004586,19.2,4/5,"J'adore ce café, merci ! ☕",0
O002300,C0318,01/10/2026 08:22 AM, Paris,  app  ,cookie ,1,1.81,,,9.8,5,Super cookie ! Rapide et délicieux 😍,0
O000876,C0126,2025-10-25 19:24:00,BORDEAUX, web,americano ,2,193,VIP,,17.4,5,Super americano ! Rapide et délicieux 😍,0
O002900,C0433,2025/10/23,Lille,app ,tea,4,"2,47",HAPPYHOUR,4.192418479848321,18.4,5,"Livraison rapide, produit conforme.",0
O000939,C0426,2025-10-30 17:41:00,  Bordeaux  ,  app  ,cookie ,1,1.35€,,4.124200253308404,12.2,,,0
O002698,C0199,23/11/2025 18:19, Bordeaux,  app  ,CAPPUCCINO,3,3.79€,WELCOME10,1.0728060508333017,22.5,5,"Livraison rapide, produit conforme.",0
O001553,C0008,2025/12/22,TOUOLUSE, app,americano,2,267,,2.8837989164428923,22.8,3,,1
O000347,C0280,2025/10/03,PARIS,web ,latte ,1,3.77€,VIP,1.2290428335612689,23.3,3,,0
O002508,C0145,2025-09-25 14:45:00,bordeaux,  app  ,Brownie,1,2.25,HAPPYHOUR,2.7833516946307273,17.9,3,"Parfait, rien à dire.",0
O002972,C0010,2025-10-30 18:29:00,  Lyon  , app,Tea,2,1.88€,,1.38729568253497,15.9,4,,0
O002038,C0044,2025-12-09 14:08:00, Nice,App,espresso,2,"1,88",,4.3893389586156415,13.0,4,"Très  bon,  je  recommanderai  👍",0
O001927,C0197,06-11-25 13h37,paris, app,cappuccino ,0,3.28,,1.4311717877957506,25.0,5,"Livraison rapide, produit conforme.",0
O000386,C0163,08/11/2025 13:43,lille,app,LATTE,1,3.72,,1.8178894941615658,24.0,5,"Très bon, je recommanderai 👍 !!!",0
O001830,C0427,2025-09-13 13:32:00,Paris ,web ,  espresso  ,1,198,HAPPYHOUR,5.877752231315857,32.8,4,Super espresso ! Rapide et délicieux 😍 !!!,0
O002162,C0398,2025-12-29 18:29:00,PARIS,store,Tea,1,2.49,HAPPYHOUR,0.0,12.0,4,super tea ! rapide et délicieux 😍,0
O002509,C0122,2025-11-08 19:58:00,Paris, pap, mocha,1,3.75,,2.170205907150817,18.5,5,"Très bon, je recommanderai 👍",0
O002197,C0396,26/10/2025 12:19, Nantes,web,ESPRESSO,1,1.62,,3.5226145731065235,23.8,3,"J'adore ce café, merci ! ☕",0
O000244,C0020,2025/11/14,lille,  app  ,tea,1,2.75,,1.8877257963259124,21.9,4,,0
O002087,C0203,2025/11/26,NANTES,  app  ,Espresso,2,2.03€,,1.1140471869353545,10.4,4,"Parfait, rien à dire. !!!",0
O001827,C0179,23/09/2025 08:17,paris, app,LATTE,2,4.45,,6.8073884241712745,27.2,5,Super latte ! Rapide et délicieux 😍 !!!,0
O000937,C0441,2025-11-12 19:08:00, Lille,  app  , mocha,2,3.73,,2.3965688367006104,16.5,3,,0
O001690,C0156,04/10/2025 12:53,Lyon, web, ocokie,2,1.45,VIP,,20.7,5/5,"Parfait, rien à dire.",0
O002581,C0410,2026/01/01,Paris, web,,1,2.4,,0.5532118292866058,13.7,4,Super cookie ! Rapide et délicieux 😍,0
O000313,C0271,11/10/2025 20:13,yLon,store,Americano,2,2.32,WELCOME10,0.0,3.8,4,Super americano ! Rapide et délicieux 😍 !!!,0
O001460,C0445,2025/11/28,  Paris  ,app,espresso,2,2.2,VIP,2.0887854407012436,21.6,5,,0
O002926,C0106,09/17/2025 07:31 PM, Bordeaux,  app  ,  cookie  ,1,1.78,HAPPYHOUR,0.4498665320317181,17.2,3,,1
O002108,C0056,20/11/2025 14:22,Nice,Web,Cookie,3,"2,05",,3.614522425917406,11.2,4,"Livraison rapide, produit conforme.",0
O001333,C0067,2025-10-21 08:37:00,  Nice  ,App,americano,3,2.73,,1.158092733314844,10.2,2,"Pas bon, trop sucré / trop amer.",1
O000969,C0138,29-09-25 09h47,Paris,WEB,brownie ,2,2.02,HAPPYHOUR,2.317218248654155,21.8,2,,1
O001455,C0169,2025-11-24 12:16:00,Nice, store,LATTE,1,"4,06",,0.0,19.0,5,"Livraison rapide, produit conforme.",0
O000661,C0252,2025/11/21,Paris,web ,  mocha  ,2,4.47,,2.8568944973093093,9.9,5,"Accueil top, commande nickel.",0
O001935,C0007,2025-09-21 08:47:00,PARIS,app,tea,1,2.7,,1.9366652984967159,11.9,4,,0
O000936,C0202,09/11/2025 17:36,lyon,app, espresso,4,1.96€,STUDENT,3.3324066207647696,13.1,5,Super espresso ! Rapide et délicieux 😍,0
O000371,C0188,02/01/2026 10:57,Paris,WEB,Mocha,1,,,1.1334906432155138,8.5,3,"Parfait, rien à dire.",0
O000567,C0248,2025-11-02 18:30:00, Marseille,Web,tea,4,2.21,,0.40490272397939603,23.3,4,"J'adore ce café, merci ! ☕",0
O001974,C0253,2025-09-22 12:22:00,  Paris  ,WEB,cappuccino,3,339,HAPPYHOUR,2.911877700108661,22.0,4/5,Super cappuccino ! Rapide et délicieux 😍,0
O001855,C0052,12/08/2025 06:37 PM,Nantes ,App,  americano  ,1,"2,35",STUDENT,1.597856859289964,20.1,3,"J'adore ce café, merci ! ☕",0
O001025,C0329,2026/01/10,,  web  ,  cookie  ,4,1.96,,1.182543652909395,14.5,3,"Accueil top, commande nickel.",0
O000825,C0187,28/12/2025 12:30,  Marseille  ,store ,cookie ,2,"1,91",WELCOME10,0.0,16.8,3,"J'adore ce café, merci ! ☕",0
O000983,C0079,2025-09-14 17:09:00,PARIS,  app  ,Cappuccino,3,3.43,,1.252008921084343,6.3,5,"Très bon, je recommanderai 👍",0
O002673,C0043,2025-11-08 17:13:00,Llile , app,latte,2,"3,62",,0.6846853718418493,7.9,5,"Accueil top, commande nickel.",0
O002957,C0441,03/01/2026 18:48,Lille,app ,Tea,1,"2,50",,140.56298192434684,275.4,5,"J'adore  ce  café,  merci  !  ☕",0
O001646,C0212,2026/01/04, Marseille,web ,LATTE,2,4.03€,WELCOME10,3.451500738578092,30.0,4,"J'adore ce café, merci ! ☕ !!!",0
O002583,C0186,24-12-25 14h13,Toulouse,app,tea,4,"2,45",,1.6202134993585788,14.5,4,"Livraison rapide, produit conforme.",0
O002246,C0108,2025/12/17,Lyon ,app ,  americano  ,2,2.45,,2.17267235319503,12.0,5,"Accueil top, commande nickel.",0
O002119,C0298,2025-10-21 12:58:00,  Nantes  ,  store  , rbownie,1,261,WELCOME10,0.0,14.9,2,,1
O000814,C0433,02/09/2025 20:12,lille,app,Mocha,1,437,,1.367282411303979,7.2,5/5,"parfait, rien à dire.",0
O001793,C0200,2025-12-17 18:29:00,MARSEILLE,app,brownie ,1,2.47,,0.42051335914765725,18.9,3,"Livraison rapide, produit conforme.",0
O001431,C0036,25/10/2025 13:49,PARIS,web,latte ,1,4.23,,1.1652925039360238,26.8,4,,0
O000779,C0362,2025-11-14 10:42:00, Lyon,App,cappucicno,4,341,VIP,0.7679227864123929,136.9,4,Super cappuccino ! Rapide et délicieux 😍,0
O001750,C0162,2025-11-07 17:19:00,,WEB, espresso,1,"2,45",,1.4895637055599529,9.2,4,"Parfait, rien à dire.",0
O000656,C0409,2025-11-03 10:18:00,Paris ,app,  cookie  ,3,1.65,STUDENT,1.4003340898060521,9.9,5,"Très bon, je recommanderai 👍",0
O002400,C0077,10-12-25 12h27,Lyon, store, americano,1,2.53,,0.0,9.9,1,"J'adore ce café, merci ! ☕",0
O002872,C0074,2025-10-17 14:46:00,Lyon,  store  ,  cappuccino  ,2,"3,59",STUDENT,0.0,8.5,4,"Très bon, je recommanderai 👍",0
O001053,C0398,2025-10-10 13:15:00,  Paris  ,store,AMERICANO,1,2.39,,0.0,10.0,5,"Accueil top, commande nickel.",0
O002322,C0271,2026-01-09 14:40:00,LYON,Store,latte ,3,3.6,,0.0,13.8,4,,0
O001014,C0210,2025-11-07 19:22:00, Paris, app,ESPRESSO,1,1.67,VIP,3.4287151224890167,20.8,3,"Très bon, je recommanderai 👍",0
O001929,C0360,06-11-25 14h38,  Pairs  ,  app  ,ESPRESSO,1,1.46,,0.6829389340406541,16.2,3,"Très bon, je recommanderai 👍",0
O001402,C0146,2025-12-18 20:29:00, Lyon,app ,mocha,1,"4,42",HAPPYHOUR,1.2085640353046891,13.4,,,0
O001823,C0295,28-10-25 10h07,Lyon,App,tea,1,25.05,,1.8770012800830744,15.4,4,"parfait,  rien  à  dire.  !!!",0
O002248,C0362,2025-09-02 17:21:00,Lyon ,App,mocha,1,4.37,,5.103729105973098,18.3,4,,0
O002494,C0022,2025-12-21 17:18:00,Marseille ,,brownie,1,,,2.689551056435007,139.3,2,"Trop long, 139 min d'attente, inadmissible.",1
O002592,C0269,2026-01-14 18:37:00,  Paris  ,Web,mocha ,3,"40,47",,1.2409897287701452,-19.1,,"Très bon, je recommanderai 👍",0
O000127,C0189,08/11/2025 08:53,LYON,Web,  tea  ,1,2.63,,0.8236044781632333,3.8,4,,0
O002092,C0235,2025-12-10 12:03:00,Paris,  app  ,LATTE,1,3.83,,0.9745109268506447,22.3,4,,0
O002135,C0217,2025/10/04,Lyon,  app  ,AMERICANO,1,2.51,,2.8984685987372734,10.2,4,"Très bon, je recommanderai 👍",0
O000888,C0060,2025/12/06,Lille,web ,cappuccino ,1,3.71,,3.1042463079825744,27.4,4,Super cappuccino ! Rapide et délicieux 😍,0
O002457,C0219,2025/12/22,PARIS,  web  ,LTATE,0,3.57,WELCOME10,1.8574618718731304,19.9,1,"horrible expérience, remboursement ?",1
O001348,C0338,28-10-25 08h51,Paris ,APP,Latte,2,3.71,,2.4562486985710565,14.8,4/5,Super latte ! Rapide et délicieux 😍,0
O001008,C0078,2025-09-15 18:53:00,Prais ,  store  ,AMERICANO,1,,,0.0,12.4,,,0
O000356,C0254,2025-10-20 14:58:00,paris,app,ESPRESSO,1,"1,81",,1.1884343757186238,16.5,4,Super espresso ! Rapide et délicieux 😍,0
O001004,C0038,18-10-25 08h37,Lyon , web,espresso,1,1.86,,2.2242375358988107,9.4,3,"Livraison rapide, produit conforme.",0
O001484,C0198,06/09/2025 09:00, Prais,web,americano,1,2.48,,1.9006558334235446,7.8,1,"Horrible expérience, remboursement ?",1
O000683,C0074,12/21/2025 06:53 PM,Lyon ,STORE,CAPPUCCINO,2,4.19,WELCOME10,0.0,17.9,1,"Pas bon, trop sucré / trop amer. !!!",1
O000828,C0222,2025-11-21 20:39:00,LYON,web ,cappuccino ,3,61.44,WELCOME10,2.6584591036859964,12.2,3,,0
O002851,C0234,2025-11-25 19:06:00,Bordeaux,Store,cappucicno,1,"3,53",,0.0,15.7,4,,0
O002205,C0018,2025-11-12 18:11:00,nantes, app,brownie,1,"2,63",,0.8031882551379039,130.0,5,"Accueil top, commande nickel.",0
O002692,C0176,2025-09-21 13:25:00,paris,app ,  cookie  ,2,1.91€,STUDENT,0.5202344766911111,21.9,4,,0
O000985,C0368,2025-12-31 19:42:00,LOYN,Web,brownie,1,2.25,,2.5890162578689835,15.1,4,"Livraison rapide, produit conforme.",0
O001234,C0101,01/11/2025 12:33,Lyon , web,cappuccino ,1,3.64,WELCOME10,1.1931822821731761,19.9,3,,0
O002554,C0141,12/20/2025 08:46 PM,Paris,WEB,sandwich,1,5.21€,,3.780707064043112,14.3,5,"très bon, je recommanderai 👍 !!!",0
O001640,C0414,20/10/2025 10:30,bordeaux,app,latte,1,3.66,,,6.0,3,"J'adore ce café, merci ! ☕",0
O000141,C0431,28/09/2025 10:03,Marseille,  app  ,Cookie,1,1.93,HAPPYHOUR,0.8575134716961694,11.2,4,,0
O000218,C0398,2025/12/31,Prais,,Cappuccino,1,"3,30",,0.0,0.0,4,"Accueil top, commande nickel.",0
O002466,C0039,2025-11-07 09:32:00,NICE,store,  cappuccino  ,1,"3,35",,0.0,10.0,5,"Très bon, je recommanderai 👍",0
O000363,C0430,2025-11-23 13:58:00,  Nantes  ,store,tea,1,2.53,,0.0,20.0,,"très bon, je recommanderai 👍",0
O002665,C0197,2025-10-01 08:17:00,PARIS,APP,Mocha,1,3.9,WELCOME10,0.5142065091004293,15.4,5,"Parfait, rien à dire. !!!",0
O000346,C0425,03/10/2025 18:28,lyon,  app  , brownie,1,2.33,,3.7550530819941303,29.3,1,"Parfait, rien à dire.",0
O002059,C0346,2025-10-04 12:50:00,MARSEILLE,app ,latte,1,4.07,,2.412456249142315,28.1,1,"Trop long, 28 min d'attente, inadmissible.",1
O000023,C0292,2025/12/24,Paris,APP,americano ,1,2.35€,STUDENT,0.6500886760547482,24.2,5/5,Super americano ! Rapide et délicieux 😍,0
O000712,C0402,2025-12-05 13:23:00,Nice,App, espresso,2,2.23€,STUDENT,1.1349346755687564,23.2,,"Accueil top, commande nickel.",0
O002950,C0097,2025-11-13 12:54:00,Lyon ,App, latte,1,4.08€,VIP,1.209623432758041,23.1,4,"Livraison rapide, produit conforme.",0
O000011,C0155,2025-12-05 13:31:00,Bordeaux,store, mocha,1,4.41,STUDENT,0.0,18.0,4/5,"Livraison rapide, produit conforme.",0
O002417,C0252,2025/12/03, Paris, web, brownie,2,2.24,,0.3158441223623893,17.7,,,0
O001835,C0450,2025/09/20,Lyon,APP, espresso,1,2.20€,,2.1736058734050716,15.5,5,"Très bon, je recommanderai 👍",0
O000794,C0369,05/12/2025 19:50,  Nantes  ,STORE,cookie,1,1.62€,WELCOME10,0.0,9.3,5,"Très  bon,  je  recommanderai  👍",0
O002766,C0262,2025-09-09 18:29:00,  Lyon  ,store ,cappuccino,1,3.39,,0.0,24.2,5,"Accueil top, commande nickel.",0
O000095,C0109,2025/11/12,Paris ,app ,cappucicno ,1,3.46€,,4.880124650606084,30.2,5,"Livraison rapide, produit conforme.",0
O000130,C0282,10/01/2026 20:34,prais,Web,,1,1.86,,1.9159565354181498,9.4,5,super cookie ! rapide et délicieux 😍,0
O001901,C0085,2026-01-06 13:45:00,LYON,app,espresso,1,2.06,HAPPYHOUR,2.1070502322899203,21.7,4,"Très bon, je recommanderai 👍",0
O002410,C0350,2025-11-20 09:41:00,  Paris  ,app,Latte,2,3.44,HAPPYHOUR,1.6057719203799243,10.9,4/5,"Parfait, rien à dire.",0
O001933,C0166,10/01/2026 10:38,  Nantes  , pap,sandwich ,1,5.47,,6.170803221496909,25.6,4/5,"Très bon, je recommanderai 👍",0
O002670,C0306,13-10-25 20h43,Marseille,  web  ,SANDWICH,2,5.4,,2.260733413893081,12.0,4/5,"Accueil top, commande nickel.",0
O001866,C0349,2025-12-21 14:44:00,  Lille  ,store, cookie,1,1.72,HAPPYHOUR,0.0,9.7,4/5,"Parfait, rien à dire.",0
O001659,C0423,2026-01-11 09:25:00, Lille,Store,mocha ,1,4.56,,0.0,2.1,2,"Commande incorrecte, vraiment nul.",1
O000517,C0273,2025/11/05,Lille ,app,COOIKE,1,"1,94",VIP,,15.5,4,,0
O001858,C0279,2026-01-10 12:11:00,Marseille ,WEB,brownie ,1,"2,35",,1.441604382949354,20.5,3,,0
O001278,C0223,2025-12-31 12:14:00,Lyon, app,cookie,2,"1,75",,1.634869417578413,21.6,4,Super cookie ! Rapide et délicieux 😍,0
O000951,C0246,14-12-25 10h36,NICE,  app  ,latte,1,4.06,,5.2055652486063995,21.6,5,"Parfait, rien à dire.",0
O001121,C0450,2025/10/04,Lyon,app,  borwnie  ,1,2.28,,0.6248178866992428,26.7,2,Déçue… brownie froid et pas bon 😡,1
O000420,C0169,2025-12-28 14:27:00,Nice,store,tea,2,2.45,HAPPYHOUR,0.0,2.3,5,"Très bon, je recommanderai 👍",0
O000923,C0447,06-10-25 14h38,Marseille , web, espresso,3,"1,68",,2.9200480808143765,7.6,3,"J'adore ce café, merci ! ☕",0
O002729,C0323,2026-01-07 13:01:00,Lyon ,  web  ,tea ,-1,,WELCOME10,7.963544729313256,34.1,2,"Horrible expérience, remboursement ?",1
O000478,C0229,2026-01-12 14:14:00,paris,store,Cookie,3,1.37,,0.0,3.1,5,"Accueil top, commande nickel.",0
O002036,C0003,2025-10-27 12:30:00,Nantes,web,Espresso,1,1.41,,,24.5,5,"Accueil top, commande nickel.",0
O002178,C0411,2025-11-23 19:50:00,Bordeaux,Web,latte,1,3.65,,0.8104592401073831,19.9,5,"J'adore ce café, merci ! ☕",0
O001693,C0257,2025/10/15,Paris,web ,  mocha  ,1,,STUDENT,,7.0,4,"Très bon, je recommanderai 👍",0
O002213,C0344,2025/11/02,Paris,  app  ,Brownie,1,2.41€,,6.464235828185438,28.1,2,"Trop long, 28 min d'attente, inadmissible.",1
O001472,C0086,02-01-26 19h16,  Paris  , app,TEA,3,"54,77",STUDENT,0.34684062248357955,26.1,4,"Parfait, rien à dire.",0
O001203,C0119,25/11/2025 17:24,  Nantes  ,web ,  espresso  ,2,230,,0.7635023929460512,8.9,5,,0
O001670,C0069,2025/10/10,  Paris  ,,  cappuccino  ,1,3.47,,3.174938003801231,25.3,4,"J'adore ce café, merci ! ☕",0
O002775,C0360,11/21/2025 08:35 PM, Paris,APP,amreicano,-1,2.76,,,13.4,5/5,"Parfait, rien à dire. !!!",0
O001971,C0317,2025-12-01 17:13:00,Lyon ,app, espresso,1,42.27€,,0.1,6.5,4,"Parfait, rien à dire.",0
